id	title	author	authoryearofbirth	authoryearofdeath	subgenre	historical	scifi	lovestory	detective	downloads	type	subjects	language	length
PG60090	The Dim Lantern	Bailey, Temple	1869	1953	lovestory	no	no	yes	no	51	Text	{'Mate selection -- Fiction', 'Suburban life -- Fiction', 'Washington (D.C.) Region -- Fiction', 'World War, 1914-1918 -- Veterans -- Fiction', 'Love stories', 'Siblings -- Fiction', 'Neighbors -- Fiction'}	['en']	68580
PG33516	Abandoned	Verne, Jules	1828	1905	scifi	no	yes	no	no	127	Text	{'Science fiction', 'Islands of the Pacific -- Fiction', 'Castaways -- Fiction'}	['en']	68607
PG4745	At the Villa Rose	Mason, A. E. W. (Alfred Edward Woodley)	1865	1948	detective	no	no	no	yes	65	Text	{'Detective and mystery stories', 'Fiction'}	['en']	68663
PG56237	The Pink Shop	Hume, Fergus	1859	1932	detective	no	no	no	yes	39	Text	{'London (England) -- Fiction', 'Detective and mystery stories', 'Murder -- Investigation -- Fiction'}	['en']	68707
PG38347	The Millionaire Baby	Green, Anna Katharine	1846	1935	detective	no	no	no	yes	27	Text	{'Detective and mystery stories', 'Abduction -- Fiction', 'New York (State) -- Fiction'}	['en']	68727
PG1214	The Street of Seven Stars	Rinehart, Mary Roberts	1876	1958	lovestory	no	no	yes	no	69	Text	{'Americans -- Austria -- Fiction', 'Young women -- Fiction', 'Love stories', 'Violinists -- Fiction', 'Vienna (Austria) -- Fiction'}	['en']	68731
PG24767	Jack O' Judgment	Wallace, Edgar	1875	1932	detective	no	no	no	yes	48	Text	{'Detective and mystery stories, English'}	['en']	68772
PG28337	Hushed Up! A Mystery of London	Le Queux, William	1864	1927	detective	no	no	no	yes	71	Text	{'London (England) -- Fiction', 'Detective and mystery stories'}	['en']	68822
PG9902	The Middle of Things	Fletcher, J. S. (Joseph Smith)	1863	1935	detective	no	no	no	yes	72	Text	{'Detective and mystery stories'}	['en']	68825
PG13396	Sweetapple Cove	Van Schaick, George	1861	1924	lovestory	no	no	yes	no	10	Text	{'Love stories', 'Newfoundland and Labrador -- Fiction', 'Physicians -- Fiction', 'Fishing villages -- Fiction'}	['en']	68832
PG58680	The Land of Content	Delano, Edith Barnard	1874	1946	lovestory	no	no	yes	no	37	Text	{'Physicians -- Fiction', 'Friendship -- Fiction', 'Young women -- Conduct of life -- Fiction', 'Love stories', 'Southern States -- Fiction', 'Mountain life -- Fiction'}	['en']	68884
PG8727	The Last Galley; Impressions and Tales	Doyle, Arthur Conan	1859	1930	historical	yes	no	no	no	62	Text	{'Historical fiction, English', 'Short stories, English'}	['en']	68886
PG41826	Wild Heather	Meade, L. T.	1854	1914	lovestory	no	no	yes	no	19	Text	{'Aunts -- Fiction', 'England -- Social life and customs -- Fiction', 'Love stories', 'Fathers and daughters -- Fiction', 'Stepmothers -- Fiction'}	['en']	68894
PG59893	The Charing Cross Mystery	Fletcher, J. S. (Joseph Smith)	1863	1935	detective	no	no	no	yes	79	Text	{'Detective and mystery stories', 'Murder -- Investigation -- Fiction', 'Lawyers -- Fiction', 'London (England) -- Social life and customs -- 20th century -- Fiction'}	['en']	68935
PG25424	In the Mayor's Parlour	Fletcher, J. S. (Joseph Smith)	1863	1935	detective	no	no	no	yes	69	Text	{'Detective and mystery stories'}	['en']	68999
PG53249	The Laughing Girl	Chambers, Robert W. (Robert William)	1865	1933	lovestory	no	no	yes	no	88	Text	{'Love stories', 'Switzerland -- Fiction', 'World War, 1914-1918 -- Switzerland -- Fiction', 'Hotels -- Fiction'}	['en']	69000
PG28161	The Master Mummer	Oppenheim, E. Phillips (Edward Phillips)	1866	1946	detective	no	no	no	yes	50	Text	{'Detective and mystery stories'}	['en']	69013
PG34177	The Idyl of Twin Fires	Eaton, Walter Prichard	1878	1957	lovestory	no	no	yes	no	44	Text	{'Love stories', 'Farm life -- Fiction', 'New England -- Fiction'}	['en']	69025
PG4961	Our Mr. Wrenn: The Romantic Adventures of a Gentle Man	Lewis, Sinclair	1885	1951	lovestory	no	no	yes	no	80	Text	{'Love stories', 'Courtship -- Fiction', 'Middle-aged men -- United States -- Fiction', 'Man-woman relationships -- Fiction'}	['en']	69029
PG12163	The Sleeper Awakes: A Revised Edition of When the Sleeper Wakes	Wells, H. G. (Herbert George)	1866	1946	scifi	no	yes	no	no	397	Text	{'Technological innovations -- Fiction', 'Dystopias -- Fiction', 'Time travel -- Fiction', 'London (England) -- Fiction', 'Twenty-first century -- Fiction', 'Science fiction'}	['en']	69038
PG9923	The Box with Broken Seals	Oppenheim, E. Phillips (Edward Phillips)	1866	1946	detective	no	no	no	yes	24	Text	{'Detective and mystery stories'}	['en']	69047
PG71138	Pioneers of space : $b A trip to the Moon, Mars, and Venus	Adamski, George	1891	1965	scifi	no	yes	no	no	50	Text	{'Science fiction', 'Interplanetary voyages -- Fiction'}	['en']	69057
PG26986	The Ghost Girl	Stacpoole, H. De Vere (Henry De Vere)	1863	1951	lovestory	no	no	yes	no	65	Text	{'Love stories', 'Guardian and ward -- Fiction', 'Charleston (S.C.) -- Fiction'}	['en']	69061
PG55364	Under King Henry's Banners: A story of the days of Agincourt	Westerman, Percy F. (Percy Francis)	1876	1959	historical	yes	no	no	no	44	Text	{'Great Britain -- History -- Henry V, 1413-1422 -- Juvenile fiction', 'Agincourt, Battle of, Agincourt, France, 1415 -- Juvenile fiction', 'Historical fiction'}	['en']	69088
PG56017	The Black Barque: A Tales of the Pirate Slave-Ship Gentle Hand on Her Last African Cruise	Hains, T. Jenkins (Thornton Jenkins)	1866	1953	historical	yes	no	no	no	41	Text	{'Slave traders -- Fiction', 'Slave trade -- Fiction', 'Pirates -- Fiction', 'Slave ships -- Fiction', 'Historical fiction', 'Enslaved persons -- Fiction', 'Sea stories', 'African Americans -- Fiction'}	['en']	69093
PG6805	The Mill Mystery	Green, Anna Katharine	1846	1935	detective	no	no	no	yes	21	Text	{'Detective and mystery stories'}	['en']	69105
PG1849	The Yellow Crayon	Oppenheim, E. Phillips (Edward Phillips)	1866	1946	detective	no	no	no	yes	39	Text	{'Detective and mystery stories', 'Fiction'}	['en']	69132
PG26447	The Strange Case of Mortimer Fenley	Tracy, Louis	1863	1928	detective	no	no	no	yes	51	Text	{'Detective and mystery stories'}	['en']	69179
PG72771	The sea mystery : $b An Inspector French detective story	Crofts, Freeman Wills	1879	1957	detective	no	no	no	yes	287	Text	{'Detective and mystery stories', 'French, Joseph (Fictitious character) -- Fiction', 'Police -- Great Britain -- Fiction'}	['en']	69205
PG56356	The Scarlet Bat: A Detective Story	Hume, Fergus	1859	1932	detective	no	no	no	yes	32	Text	{'London (England) -- Fiction', 'Detective and mystery stories', 'Murder -- Investigation -- Fiction'}	['en']	69211
PG33306	The King of Arcadia	Lynde, Francis	1856	1930	lovestory	no	no	yes	no	84	Text	{'Colorado -- Fiction', 'Rocky Mountains -- Fiction', 'Love stories', 'Civil engineers -- Fiction', 'Fathers and daughters -- Fiction', 'Dams -- Design and construction -- Fiction'}	['en']	69237
PG9807	Scarhaven Keep	Fletcher, J. S. (Joseph Smith)	1863	1935	detective	no	no	no	yes	89	Text	{'Detective and mystery stories', 'Fiction'}	['en']	69277
PG58944	The Living Mummy	Pratt, Ambrose	1874	1944	lovestory	no	no	yes	no	37	Text	{'Horror tales', 'Egyptologists -- Fiction', 'Mummies -- Fiction', 'Love stories'}	['en']	69363
PG37270	The City in the Clouds	Thorne, Guy	1875	1923	scifi	no	yes	no	no	50	Text	{'Fantasy fiction', 'Utopias -- Fiction', 'Science fiction'}	['en']	69397
PG13071	Helena	Ward, Humphry, Mrs.	1851	1920	lovestory	no	no	yes	no	13	Text	{'Love stories', 'Guardian and ward -- Fiction', 'Young women -- Fiction'}	['en']	69419
PG715	The Moon Endureth: Tales and Fancies	Buchan, John	1875	1940	scifi	no	yes	no	no	98	Text	{'Fantasy fiction', 'Science fiction', 'Poetry', 'Short stories'}	['en']	69423
PG18182	Heralds of Empire: Being the Story of One Ramsay Stanhope, Lieutenant to Pierre Radisson in the Northern Fur Trade	Laut, Agnes C.	1871	1936	historical	yes	no	no	no	46	Text	{'Fur traders -- Fiction', 'Historical fiction', 'Northwest, Canadian -- Fiction', 'Radisson, Pierre Esprit, approximately 1636-1710 -- Fiction', 'Fur trade -- Fiction'}	['en']	69462
PG33242	An Amateur Fireman	Otis, James	1848	1912	detective	no	no	no	yes	22	Text	{'Boys -- Conduct of life -- Juvenile fiction', 'Shoe shiners -- Juvenile fiction', 'Arson -- Juvenile fiction', 'Heroes -- Juvenile fiction', 'Rescues -- Juvenile fiction', 'Fire fighters -- Juvenile fiction', 'Courage -- Juvenile fiction', 'Homeless boys -- Juvenile fiction', 'Detective and mystery stories', 'Newspaper vendors -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'}	['en']	69585
PG12535	Witness for the Defence	Mason, A. E. W. (Alfred Edward Woodley)	1865	1948	historical	yes	no	no	no	30	Text	{'Historical fiction', 'Legal stories'}	['en']	69613
PG28229	Anderson Crow, Detective	McCutcheon, George Barr	1866	1928	detective	no	no	no	yes	50	Text	{'Detective and mystery stories', 'Fiction'}	['en']	69617
PG70472	Randvar the songsmith : $b A romance of Norumbega	Liljencrantz, Ottilie A. (Ottilia Adelina)	1876	1910	historical	yes	no	no	no	38	Text	{'America -- Discovery and exploration -- Fiction', 'Norumbega (Legendary place) -- Fiction', 'Historical fiction', 'Discoveries in geography -- Fiction', 'Northmen -- Fiction'}	['en']	69673
PG15473	Love Stories	Rinehart, Mary Roberts	1876	1958	lovestory	no	no	yes	no	51	Text	{'Love stories, American'}	['en']	69732
PG4233	Jeanne of the Marshes	Oppenheim, E. Phillips (Edward Phillips)	1866	1946	detective	no	no	no	yes	30	Text	{'Detective and mystery stories', 'English fiction -- 20th century'}	['en']	69759
PG19069	The Silent House	Hume, Fergus	1859	1932	detective	no	no	no	yes	71	Text	{'Detective and mystery stories', 'Murder -- Investigation -- Fiction', 'Pimlico (London, England) -- Fiction'}	['en']	69793
PG34945	The Golden Web	Oppenheim, E. Phillips (Edward Phillips)	1866	1946	detective	no	no	no	yes	49	Text	{'Detective and mystery stories'}	['en']	69959
PG67542	The Mouthpiece of Zitu	Giesy, J. U. (John Ulrich)	1877	1947	scifi	no	yes	no	no	18	Text	{'Science fiction', 'Astral projection -- Fiction'}	['en']	69968
PG72908	The cardinal's musketeer	Taylor, Mary Imlay	1878	1938	historical	yes	no	no	no	124	Text	{'Richelieu, Armand Jean du Plessis, duc de, 1585-1642 -- Fiction', 'France -- History -- Louis XIII, 1610-1643 -- Fiction', 'Historical fiction'}	['en']	69972
PG5151	The Exploits of Elaine	Reeve, Arthur B. (Arthur Benjamin)	1880	1936	detective	no	no	no	yes	48	Text	{'Detective and mystery stories', 'New York (N.Y.) -- Fiction', 'Chemistry teachers -- Fiction', 'Kennedy, Craig (Fictitious character) -- Fiction'}	['en']	69993
PG27682	The Panchronicon	MacKaye, Harold Steele	1866	1928	scifi	no	yes	no	no	54	Text	{'Science fiction', 'Time travel -- Fiction'}	['en']	70065
PG69845	The club of masks	Upward, Allen	1863	1926	detective	no	no	no	yes	47	Text	{'Detective and mystery stories', 'Murder -- Investigation -- Fiction', 'Nightclubs -- Fiction'}	['en']	70098
PG35179	The Three Sapphires	Fraser, William Alexander	1859	1933	lovestory	no	no	yes	no	154	Text	{'Love stories', 'British -- India -- Fiction', 'Spy stories'}	['en']	70179
PG51238	The Pride of Jennico: Being a Memoir of Captain Basil Jennico	Castle, Agnes	1860	1922	lovestory	no	no	yes	no	33	Text	{'Household employees -- Fiction', 'Husband and wife -- Fiction', 'Love stories', 'Princesses -- Fiction', 'Mistaken identity -- Fiction'}	['en']	70228
PG33546	The Missioner	Oppenheim, E. Phillips (Edward Phillips)	1866	1946	detective	no	no	no	yes	47	Text	{'Detective and mystery stories'}	['en']	70253
PG72198	Meleager : $b A fantasy	Vaughan, Herbert M. (Herbert Millingchamp)	1870	1948	scifi	no	yes	no	no	44	Text	{'Life on other planets -- Fiction', 'Science fiction', 'Kings and rulers -- Fiction'}	['en']	70261
PG52326	The Radio Planet	Farley, Ralph Milne	1887	1963	scifi	no	yes	no	no	123	Text	{'Science fiction', 'Venus (Planet) -- Fiction', 'Life on other planets -- Fiction'}	['en']	70288
PG20630	The Borough Treasurer	Fletcher, J. S. (Joseph Smith)	1863	1935	detective	no	no	no	yes	90	Text	{'Detective and mystery stories'}	['en']	70295
PG44083	The Count of the Saxon Shore; or The Villa in Vectis.: A Tale of the Departure of the Romans from Britain	Church, Alfred John	1829	1912	historical	yes	no	no	no	56	Text	{'Romans -- Great Britain -- Fiction', 'Great Britain -- History -- Roman period, 55 B.C.-449 A.D. -- Fiction', 'Historical fiction'}	['en']	70331
PG44841	The Mark of Cain	Wells, Carolyn	1862	1942	detective	no	no	no	yes	49	Text	{'Detective and mystery stories', 'Fiction'}	['en']	70351
PG2014	The Lodger	Lowndes, Marie Belloc	1868	1947	detective	no	no	no	yes	135	Text	{'Detective and mystery stories', 'Jack, the Ripper -- Fiction', 'Whitechapel (London, England) -- Fiction', 'Serial murders -- Fiction'}	['en']	70408
PG17063	A Lost Leader	Oppenheim, E. Phillips (Edward Phillips)	1866	1946	detective	no	no	no	yes	47	Text	{'Detective and mystery stories'}	['en']	70457
PG57669	The Problem of Cell 13	Futrelle, Jacques	1875	1912	detective	no	no	no	yes	182	Text	{'Van Dusen, Augustus S. F. X. (Fictitious character) -- Fiction', 'Detective and mystery stories', 'College teachers -- Fiction', 'Boston (Mass.) -- Fiction'}	['en']	70463
PG45622	The Curved Blades	Wells, Carolyn	1862	1942	detective	no	no	no	yes	41	Text	{'Detective and mystery stories', 'Fiction'}	['en']	70508
PG49504	God's Playthings	Bowen, Marjorie	1888	1952	historical	yes	no	no	no	40	Text	{'Short stories, English', 'Biographical fiction', 'Historical fiction'}	['en']	70537
PG3748	A Journey into the Interior of the Earth	Verne, Jules	1828	1905	scifi	no	yes	no	no	303	Text	{'Adventure stories', 'Science fiction', 'Voyages, Imaginary -- Fiction', 'Earth (Planet) -- Core -- Fiction'}	['en']	70599
PG10452	Peter's Mother	De La Pasture, Henry, Mrs.	1866	1945	lovestory	no	no	yes	no	21	Text	{'Widows -- Fiction', 'South African War, 1899-1902 -- Veterans -- Fiction', 'England -- Social life and customs -- 20th century -- Fiction', 'Love stories', 'Mothers and sons -- Fiction', 'Upper class -- England -- Fiction'}	['en']	70642
PG27549	The Seven Secrets	Le Queux, William	1864	1927	detective	no	no	no	yes	42	Text	{'Detective and mystery stories', 'Fiction'}	['en']	70662
PG59818	The Markenmore Mystery	Fletcher, J. S. (Joseph Smith)	1863	1935	detective	no	no	no	yes	82	Text	{'Detective and mystery stories', 'Murder -- Investigation -- Fiction'}	['en']	70683
PG47769	Saragossa: A Story of Spanish Valor	Pérez Galdós, Benito	1843	1920	historical	yes	no	no	no	51	Text	{'Sieges -- Fiction', 'Zaragoza (Spain) -- History -- Siege, 1808-1809 -- Fiction', 'Historical fiction'}	['en']	70698
PG51307	This House to Let	Le Queux, William	1864	1927	detective	no	no	no	yes	45	Text	{'Detective and mystery stories', 'Murder -- Fiction', 'England -- Fiction', 'English fiction -- 20th century'}	['en']	70726
PG67586	Martin Valliant	Deeping, Warwick	1877	1950	historical	yes	no	no	no	28	Text	{'Monks -- Fiction', 'Great Britain -- History -- Richard III, 1483-1485 -- Fiction', 'Romance fiction', 'Historical fiction'}	['en']	70756
PG5349	Castle Craneycrow	McCutcheon, George Barr	1866	1928	lovestory	no	no	yes	no	62	Text	{'Love stories', 'Abduction -- Fiction', 'Americans -- Europe -- Fiction'}	['en']	70771
PG11696	The Food of the Gods and How It Came to Earth	Wells, H. G. (Herbert George)	1866	1946	scifi	no	yes	no	no	186	Text	{'Food supply -- Fiction', 'Giants -- Fiction', 'Growth factors -- Fiction', 'Agriculture -- Experimentation -- Fiction', 'Science fiction'}	['en']	70854
PG55927	Derelicts	Locke, William John	1863	1930	lovestory	no	no	yes	no	28	Text	{'Ex-convicts -- Fiction', 'Love stories'}	['en']	70883
PG41461	The Bond of Black	Le Queux, William	1864	1927	lovestory	no	no	yes	no	19	Text	{'London (England) -- Fiction', 'Love stories', 'Mystery fiction'}	['en']	70970
PG71351	Murder in the maze	Connington, J. J.	1880	1947	detective	no	no	no	yes	260	Text	{'Detective and mystery stories', 'Murder -- Investigation -- Fiction', 'Country homes -- England -- Fiction'}	['en']	70990
PG17359	Arms and the Woman	MacGrath, Harold	1871	1932	lovestory	no	no	yes	no	33	Text	{'Love stories', 'Fiction'}	['en']	70997
PG537	Tales of Terror and Mystery	Doyle, Arthur Conan	1859	1930	detective	no	no	no	yes	784	Text	{'Horror tales, English', 'Detective and mystery stories, English'}	['en']	71099
PG42014	Meg of Mystery Mountain	North, Grace May	1876	1960	detective	no	no	no	yes	41	Text	{'Friendship -- Juvenile fiction', 'Detective and mystery stories', 'Rocky Mountains -- Juvenile fiction', 'Teenagers -- Juvenile fiction'}	['en']	71128
PG45281	Harum Scarum's Fortune	Stuart, Esmè	1851	1934	lovestory	no	no	yes	no	19	Text	{'Young women -- Fiction', 'Love stories', 'Inheritance and succession -- Fiction', 'England -- Social life and customs -- Fiction'}	['en']	71251
PG40434	The Place of Dragons: A Mystery	Le Queux, William	1864	1927	detective	no	no	no	yes	74	Text	{'Detective and mystery stories', 'England -- Fiction'}	['en']	71268
PG16389	The Enchanted April	Von Arnim, Elizabeth	1866	1941	lovestory	no	no	yes	no	39389	Text	{'Italy -- Fiction', 'Domestic fiction', 'Love stories', 'Female friendship -- Fiction', 'British -- Italy -- Fiction'}	['en']	71283
PG12187	The Mystery of 31 New Inn	Freeman, R. Austin (Richard Austin)	1862	1943	detective	no	no	no	yes	126	Text	{'Thorndyke, Doctor (Fictitious character) -- Fiction', 'Inheritance and succession -- Fiction', 'Physicians -- Fiction', 'Detective and mystery stories', 'London (England) -- Fiction'}	['en']	71293
PG53611	Goslings	Beresford, J. D. (John Davys)	1873	1947	scifi	no	yes	no	no	33	Text	{'Epidemics -- Fiction', 'Science fiction', 'England -- Fiction', 'Apocalyptic fiction'}	['en']	71334
PG15470	Inez: A Tale of the Alamo	Evans, Augusta J. (Augusta Jane)	1835	1909	historical	yes	no	no	no	24	Text	{'Sieges -- Fiction', 'Alamo (San Antonio, Tex.) -- Siege, 1836 -- Fiction', 'Historical fiction'}	['en']	71427
PG55101	The White Room	Hume, Fergus	1859	1932	detective	no	no	no	yes	58	Text	{'Detective and mystery stories', 'Murder -- Investigation -- Fiction', 'England -- Fiction'}	['en']	71575
PG5805	The League of the Scarlet Pimpernel	Orczy, Emmuska Orczy, Baroness	1865	1947	historical	yes	no	no	no	137	Text	{'British -- France -- Fiction', 'Blakeney, Percy, Sir (Fictitious character) -- Fiction', 'Adventure stories', 'Historical fiction', 'France -- History -- Revolution, 1789-1799 -- Fiction'}	['en']	71582
PG15323	The Green Eyes of Bâst	Rohmer, Sax	1883	1959	detective	no	no	no	yes	55	Text	{'Detective and mystery stories'}	['en']	71611
PG46774	The Mission of Poubalov	Burton, Frederick R. (Frederick Russell)	1861	1909	detective	no	no	no	yes	38	Text	{'Fiancées -- Fiction', 'Missing persons -- Fiction', 'Detective and mystery stories', 'Boston (Mass.) -- Fiction', 'New York (N.Y.) -- Fiction'}	['en']	71680
